Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Weekly_Sales,Percentage,IsHoliday
34,2011-09-02,78.24,3.533,NA,NA,NA,NA,NA,129.3259355,10.641,926455.64,-0.0417115107821,0
34,2011-09-09,70.05,3.554,NA,NA,NA,NA,NA,129.3686129,10.641,930506.14,-0.0375218363304,1
34,2011-09-16,64.94,3.532,NA,NA,NA,NA,NA,129.4306,10.641,927249.61,-0.0408902601157,0
34,2011-09-23,66.23,3.473,NA,NA,NA,NA,NA,129.5183333,10.641,902852.73,-0.066125412526,0
34,2011-09-30,69.44,3.371,NA,NA,NA,NA,NA,129.6060667,10.641,871847.85,-0.0981956146283,0
34,2011-10-07,60.42,3.299,NA,NA,NA,NA,NA,129.6938,10.148,954069.45,-0.0131488952354,0
34,2011-10-14,54.72,3.283,NA,NA,NA,NA,NA,129.7706452,10.148,911788.79,-0.0568823111111,0
34,2011-10-21,58.93,3.361,NA,NA,NA,NA,NA,129.7821613,10.148,953693.23,-0.0135380420869,0
34,2011-10-28,54.56,3.362,NA,NA,NA,NA,NA,129.7936774,10.148,958063.87,-0.00901722768234,0
34,2011-11-04,48.04,3.322,NA,NA,NA,NA,NA,129.8051935,10.148,992621.93,0.0267282410459,0
34,2011-11-11,41.04,3.286,10860.98,6524.97,65.95,4082.99,4814.43,129.8167097,10.148,991570.02,0.0256401876074,0
34,2011-11-18,46,3.294,4673.94,1014.27,132.18,799.24,5734.11,129.8268333,10.148,947552.44,-0.0198898285272,0
34,2011-11-25,45.99,3.225,32.5,317.08,42455.51,6,1438.09,129.8364,10.148,1345595.82,0.391830250443,1
34,2011-12-02,39.75,3.176,4611.57,70.94,1109.59,1307.67,17316.01,129.8459667,10.148,988742.08,0.0227150800975,0
34,2011-12-09,24.69,3.153,3131.47,3,127.58,479.79,4102.57,129.8555333,10.148,1084243.91,0.121498335805,0
34,2011-12-16,32.31,3.149,824.88,300,226.35,573.1,2966.73,129.8980645,10.148,1151052.86,0.190602829316,0
34,2011-12-23,32.45,3.103,1200.1,0.18,1108.23,37.22,2109.3,129.9845484,10.148,1593655.96,0.648413692253,0
34,2011-12-30,28.84,3.119,3312.59,21909.93,210.22,146.1,3299.3,130.0710323,10.148,965512.36,-0.00131280890514,1
34,2012-01-06,36.39,3.158,5998.79,18094.69,104.92,351.55,2890.32,130.1575161,9.653,953844.85,-0.013381212451,0
34,2012-01-13,33.99,3.263,2514.23,8431.82,48.38,186.59,4699.39,130.244,9.653,913755.12,-0.0548484183658,0
34,2012-01-20,39.28,3.273,1358.95,3015.89,27.49,255.88,2402.57,130.2792258,9.653,910899.05,-0.0578026224175,0
34,2012-01-27,39.81,3.29,387.48,1594.36,18.98,13.35,769.52,130.3144516,9.653,872450.37,-0.0975723921494,0
34,2012-02-03,38.64,3.354,24118.77,1767.26,91.24,14240.58,3833.23,130.3496774,9.653,939367.14,-0.0283563739635,0
34,2012-02-10,36.7,3.411,16191.24,4394.52,58.87,11972.11,6375.39,130.3849032,9.653,1047658.09,0.0836554336082,1
34,2012-02-17,37.25,3.493,8386.11,4644.97,16.48,2748.66,6015.47,130.4546207,9.653,1123446.51,0.162047930093,0
34,2012-02-24,39.89,3.541,5674.77,3367.59,2.6,1389.89,3919.46,130.5502069,9.653,950154.24,-0.017198631147,0
34,2012-03-02,42.74,3.619,9511.41,469.84,2.8,6593.25,4281.12,130.6457931,9.653,990263.7,0.0242889826871,0
34,2012-03-09,42.7,3.667,6150.33,209.07,NA,124.83,4638.14,130.7413793,9.653,976393.43,0.00994213270369,0
34,2012-03-16,48.09,3.707,6104.24,94.31,2.7,479.7,1656.98,130.8261935,9.653,999298.43,0.0336341443855,0
34,2012-03-23,47.93,3.759,3662.39,107.42,0.59,941.47,1934.93,130.8966452,9.653,945143.33,-0.0223817151137,0
34,2012-03-30,59.29,3.82,7866.57,104.84,5.59,28.76,1979.96,130.9670968,9.653,938861.77,-0.0288791083859,0
34,2012-04-06,54.42,3.864,6570.6,NA,37.31,2558.69,5479.81,131.0375484,9.575,1091020.37,0.128507633753,0
34,2012-04-13,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,987353.65,0.0212789438923,0
34,2012-04-20,55.34,3.864,1397.43,2573.19,18.46,70.76,2761.17,131.1173333,9.575,977628.78,0.0112199291076,0
34,2012-04-27,66.49,3.81,5573.52,886.23,8.87,338.1,2014.84,131.1266667,9.575,940299.87,-0.0273915955284,0
34,2012-05-04,65.04,3.747,6219.31,NA,69.88,2597.74,3522.31,131.136,9.575,991104.4,0.0251585689879,0
34,2012-05-11,61.92,3.685,11342.48,NA,29.11,1214.28,1983.03,131.1453333,9.575,949625.52,-0.0177455178712,0
34,2012-05-18,64.97,3.62,2328.53,NA,2.43,1042.41,2111.41,131.0983226,9.575,998672.85,0.0329870695692,0
34,2012-05-25,72.42,3.551,4031.31,43,146.38,1114.59,2174.14,131.0287742,9.575,1015737.61,0.0506381716546,0
34,2012-06-01,70.41,3.483,10054.19,NA,128.85,87.9,5049.13,130.9592258,9.575,977062.44,0.010634129767,0
34,2012-06-08,75.35,3.433,6967.19,85.4,0.37,1251.49,10377.32,130.8896774,9.575,999511.29,0.0338543182168,0
34,2012-06-15,76.48,3.372,5809.23,32.4,400.09,924.94,3054.63,130.8295333,9.575,982345.51,0.0160987251023,0
34,2012-06-22,78.85,3.329,4673,169,NA,1561.36,4524.99,130.7929,9.575,1000285.1,0.0346547161893,0
34,2012-06-29,81.91,3.257,3725.46,52.2,NA,343.56,3814.45,130.7562667,9.575,942970.63,-0.024629068695,0
34,2012-07-06,77.95,3.187,6438.2,174.8,103.13,2529.03,3839.19,130.7196333,9.285,1007867.68,0.0424978322748,0
34,2012-07-13,74.02,3.224,2691.41,20.2,16.91,806.44,3029,130.683,9.285,954677.75,-0.0125196941567,0
34,2012-07-20,77.7,3.263,2732.08,98,5.98,743.47,2456.79,130.7012903,9.285,950929.59,-0.0163966402604,0
34,2012-07-27,77.3,3.356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,917883.79,-0.0505778880069,0
34,2012-08-03,78.93,3.374,9386.73,45,37.88,4384.73,4169.76,130.737871,9.285,973250.41,0.00669111910159,0
34,2012-08-10,78.26,3.476,9297.06,12,8.3,4250.64,2103.48,130.7561613,9.285,1004523.59,0.0390388399436,0
34,2012-08-17,77.78,3.552,5553.04,32.6,6.13,1315.08,5733.84,130.7909677,9.285,1013820.86,0.0486555624692,0
34,2012-08-24,72.44,3.61,1899.97,83.8,9.16,609.67,3844.82,130.8381613,9.285,926250.21,-0.04192399932,0
34,2012-08-31,75.89,3.646,12815.65,64.2,18.56,2171.06,4926.61,130.8853548,9.285,933487.71,-0.0344378201213,0
34,2012-09-07,78.26,3.709,8791.04,-5.98,25.77,3473.34,1789.37,130.9325484,9.285,976415.56,0.00996502308651,1
34,2012-09-14,64.28,3.706,4855.31,NA,11.31,832.14,5118.55,130.9776667,9.285,955211.7,-0.0119673977307,0
34,2012-09-21,66.08,3.721,4857.37,5.73,0.85,221.84,7308.76,131.0103333,9.285,943047.78,-0.0245492678349,0
34,2012-09-28,67.06,3.666,2282.47,3.82,0.22,198.21,2618.07,131.043,9.285,928629.31,-0.0394631538717,0
34,2012-10-05,65.41,3.62,2716.1,NA,6.03,1648.8,3539.71,131.0756667,8.839,968896.68,0.00218779572157,0
34,2012-10-12,59.94,3.603,2254.65,NA,29.82,524.12,7604.92,131.1083333,8.839,948613.39,-0.018792424476,0
34,2012-10-19,58.47,3.61,725.01,NA,9.18,370.91,2907.57,131.1499677,8.839,963516.28,-0.00337747385506,0
34,2012-10-26,57.95,3.514,1151.88,68.01,3,392.12,1468.81,131.1930968,8.839,956987.81,-0.0101302609105,0
35,2010-02-05,27.19,2.784,NA,NA,NA,NA,NA,135.3524608,9.262,1230613.5,0.338023351895,0
35,2010-02-12,29.81,2.773,NA,NA,NA,NA,NA,135.4113076,9.262,1168815.31,0.270831320177,1
35,2010-02-19,32.44,2.745,NA,NA,NA,NA,NA,135.4657781,9.262,1270658.64,0.381563693725,0
35,2010-02-26,36,2.754,NA,NA,NA,NA,NA,135.5195191,9.262,1020651.74,0.109735804355,0
35,2010-03-05,38.07,2.777,NA,NA,NA,NA,NA,135.5732602,9.262,1162610.27,0.264084694677,0
35,2010-03-12,45.98,2.818,NA,NA,NA,NA,NA,135.6270013,9.262,1150344.39,0.250748229677,0
35,2010-03-19,49.04,2.844,NA,NA,NA,NA,NA,135.6682247,9.262,1117536.09,0.215076370449,0
35,2010-03-26,52.34,2.854,NA,NA,NA,NA,NA,135.7073618,9.262,1078900.44,0.17306854109,0
35,2010-04-02,46.9,2.85,NA,NA,NA,NA,NA,135.7464988,9.051,1189556.47,0.29338280074,0
35,2010-04-09,62.62,2.869,NA,NA,NA,NA,NA,135.7856359,9.051,1198014.97,0.302579571718,0
35,2010-04-16,54.95,2.899,NA,NA,NA,NA,NA,135.82725,9.051,1084487.55,0.179143302702,0
35,2010-04-23,53.91,2.902,NA,NA,NA,NA,NA,135.8721667,9.051,1110827.48,0.20778222258,0
35,2010-04-30,53.55,2.921,NA,NA,NA,NA,NA,135.9170833,9.051,1096930.65,0.192672455738,0
35,2010-05-07,69.02,2.966,NA,NA,NA,NA,NA,135.962,9.051,1182099.88,0.285275388018,0
35,2010-05-14,53.82,2.982,NA,NA,NA,NA,NA,136.010394,9.051,1104277.57,0.200660626293,0
35,2010-05-21,63.31,2.958,NA,NA,NA,NA,NA,136.0796521,9.051,1078182.18,0.172287590244,0
35,2010-05-28,67.88,2.899,NA,NA,NA,NA,NA,136.1489101,9.051,1223777.48,0.330590673484,0
35,2010-06-04,74.29,2.847,NA,NA,NA,NA,NA,136.2181682,9.051,1282378.71,0.394306709583,0
35,2010-06-11,68.9,2.809,NA,NA,NA,NA,NA,136.2874263,9.051,1160412.71,0.261695328238,0
35,2010-06-18,70,2.78,NA,NA,NA,NA,NA,136.3243393,9.051,1198025.76,0.302591303486,0
35,2010-06-25,78.02,2.808,NA,NA,NA,NA,NA,136.3483143,9.051,1230245.74,0.337623493233,0
35,2010-07-02,76.25,2.815,NA,NA,NA,NA,NA,136.3722893,8.861,1245827.08,0.354564796716,0
35,2010-07-09,82.69,2.793,NA,NA,NA,NA,NA,136.3962643,8.861,1268766.76,0.379506687509,0
35,2010-07-16,78.26,2.783,NA,NA,NA,NA,NA,136.4179827,8.861,1124414.87,0.222555541019,0
35,2010-07-23,81.56,2.771,NA,NA,NA,NA,NA,136.4366924,8.861,1121756.43,0.21966506826,0
35,2010-07-30,79.78,2.781,NA,NA,NA,NA,NA,136.4554021,8.861,1139131.78,0.238556965713,0
35,2010-08-06,77.45,2.784,NA,NA,NA,NA,NA,136.4741118,8.861,1180183.39,0.283191623803,0
35,2010-08-13,77.36,2.805,NA,NA,NA,NA,NA,136.4928214,8.861,1090587.5,0.185775665784,0
35,2010-08-20,75.16,2.779,NA,NA,NA,NA,NA,136.5249182,8.861,1033719.5,0.123944138683,0
35,2010-08-27,70.31,2.755,NA,NA,NA,NA,NA,136.557015,8.861,917693.06,-0.00220926866784,0
35,2010-09-03,78.52,2.715,NA,NA,NA,NA,NA,136.5891118,8.861,948660.79,0.0314613727603,0
35,2010-09-10,70.38,2.699,NA,NA,NA,NA,NA,136.6212085,8.861,961685.98,0.0456234215132,1
35,2010-09-17,64.5,2.706,NA,NA,NA,NA,NA,136.6338071,8.861,831443.61,-0.0959867042218,0
35,2010-09-24,67.08,2.713,NA,NA,NA,NA,NA,136.6317821,8.861,758069.78,-0.175764715724,0
35,2010-10-01,70.19,2.707,NA,NA,NA,NA,NA,136.6297571,8.763,771065.21,-0.16163502447,0
35,2010-10-08,57.78,2.764,NA,NA,NA,NA,NA,136.6277321,8.763,874615.32,-0.0490469005213,0
35,2010-10-15,58.38,2.868,NA,NA,NA,NA,NA,136.6401935,8.763,798376.99,-0.131939430019,0
35,2010-10-22,52.82,2.917,NA,NA,NA,NA,NA,136.688871,8.763,827705.82,-0.100050734321,0
35,2010-10-29,61.02,2.921,NA,NA,NA,NA,NA,136.7375484,8.763,857797.33,-0.0673327907313,0
35,2010-11-05,45.91,2.917,NA,NA,NA,NA,NA,136.7862258,8.763,843755.12,-0.0826006265646,0
35,2010-11-12,45.9,2.931,NA,NA,NA,NA,NA,136.8349032,8.763,870914.69,-0.0530705272381,0
35,2010-11-19,50.81,3,NA,NA,NA,NA,NA,136.7715714,8.763,846850.35,-0.0792352400972,0
35,2010-11-26,46.67,3.039,NA,NA,NA,NA,NA,136.6895714,8.763,1781866.98,0.93739108925,1
35,2010-12-03,41.81,3.046,NA,NA,NA,NA,NA,136.6075714,8.763,982598.88,0.068361631809,0
35,2010-12-10,30.83,3.109,NA,NA,NA,NA,NA,136.5255714,8.763,1108580.19,0.205338785629,0
35,2010-12-17,31.62,3.14,NA,NA,NA,NA,NA,136.5292811,8.763,1314987.4,0.429761536541,0
35,2010-12-24,31.34,3.141,NA,NA,NA,NA,NA,136.597273,8.763,1779236.54,0.934531060374,0
35,2010-12-31,29.59,3.179,NA,NA,NA,NA,NA,136.665265,8.763,576332.05,-0.373364796221,1
35,2011-01-07,34.42,3.193,NA,NA,NA,NA,NA,136.7332569,8.549,649289.75,-0.294039235189,0
35,2011-01-14,25.7,3.205,NA,NA,NA,NA,NA,136.803477,8.549,687670.78,-0.252308249458,0
35,2011-01-21,30.13,3.229,NA,NA,NA,NA,NA,136.8870657,8.549,659902.07,-0.282500655467,0
35,2011-01-28,23.64,3.237,NA,NA,NA,NA,NA,136.9706544,8.549,633289.78,-0.311435707347,0
35,2011-02-04,28.7,3.231,NA,NA,NA,NA,NA,137.0542431,8.549,747577.05,-0.187173267447,0
35,2011-02-11,30.45,3.239,NA,NA,NA,NA,NA,137.1378318,8.549,859258.17,-0.065744446354,1
35,2011-02-18,39.32,3.245,NA,NA,NA,NA,NA,137.2511849,8.549,865305.88,-0.0591688828602,0
35,2011-02-25,33.05,3.274,NA,NA,NA,NA,NA,137.3764439,8.549,841129.26,-0.0854556756915,0
35,2011-03-04,36.99,3.433,NA,NA,NA,NA,NA,137.5017028,8.549,850448.54,-0.0753229945021,0
35,2011-03-11,43.64,3.582,NA,NA,NA,NA,NA,137.6269617,8.549,830601.39,-0.0969024344876,0
35,2011-03-18,46.65,3.631,NA,NA,NA,NA,NA,137.7398929,8.549,800662.82,-0.129454089237,0
35,2011-03-25,40.11,3.625,NA,NA,NA,NA,NA,137.8478929,8.549,762184.1,-0.171291291504,0
35,2011-04-01,37.27,3.638,NA,NA,NA,NA,NA,137.9558929,8.512,762620.94,-0.170816323432,0
35,2011-04-08,46.87,3.72,NA,NA,NA,NA,NA,138.0638929,8.512,813352.41,-0.115656932172,0
35,2011-04-15,52.24,3.821,NA,NA,NA,NA,NA,138.1646952,8.512,795157.2,-0.135440248276,0
35,2011-04-22,50.02,3.892,NA,NA,NA,NA,NA,138.2475036,8.512,841778.34,-0.084749942984,0
35,2011-04-29,61.71,3.962,NA,NA,NA,NA,NA,138.3303119,8.512,811824.06,-0.117318678927,0
35,2011-05-06,56.48,4.046,NA,NA,NA,NA,NA,138.4131202,8.512,835181.18,-0.0919229133246,0
35,2011-05-13,60.07,4.066,NA,NA,NA,NA,NA,138.4959286,8.512,826155.95,-0.101735879375,0
35,2011-05-20,60.22,4.062,NA,NA,NA,NA,NA,138.587106,8.512,776838.56,-0.155357767542,0
35,2011-05-27,66.43,3.985,NA,NA,NA,NA,NA,138.6782834,8.512,850708.6,-0.0750402360626,0
35,2011-06-03,74.17,3.922,NA,NA,NA,NA,NA,138.7694608,8.512,955466.84,0.0388614653436,0
35,2011-06-10,73.26,3.881,NA,NA,NA,NA,NA,138.8606382,8.512,855130.21,-0.0702327010949,0
35,2011-06-17,67.03,3.842,NA,NA,NA,NA,NA,139.0028333,8.512,828594.86,-0.0990840975331,0
35,2011-06-24,72.02,3.804,NA,NA,NA,NA,NA,139.1832917,8.512,849397.57,-0.0764656947912,0
35,2011-07-01,73.76,3.748,NA,NA,NA,NA,NA,139.36375,8.684,874453.88,-0.0492224312545,0
35,2011-07-08,76.87,3.711,NA,NA,NA,NA,NA,139.5442083,8.684,827717.85,-0.100037654324,0
35,2011-07-15,77.83,3.76,NA,NA,NA,NA,NA,139.7006325,8.684,813845.5,-0.115120804513,0
35,2011-07-22,82.28,3.811,NA,NA,NA,NA,NA,139.7969712,8.684,820188.42,-0.108224264634,0
35,2011-07-29,79.41,3.829,NA,NA,NA,NA,NA,139.8933099,8.684,770820.27,-0.161901343213,0
35,2011-08-05,78.14,3.842,NA,NA,NA,NA,NA,139.9896486,8.684,826820.71,-0.101013098092,0
35,2011-08-12,76.67,3.812,NA,NA,NA,NA,NA,140.0859873,8.684,819911.89,-0.1085249306,0
35,2011-08-19,72.97,3.747,NA,NA,NA,NA,NA,140.1289205,8.684,820288.35,-0.108115612589,0
35,2011-08-26,72.88,3.704,NA,NA,NA,NA,NA,140.1629528,8.684,897037.25,-0.0246679497503,0
35,2011-09-02,71.44,3.703,NA,NA,NA,NA,NA,140.196985,8.684,813486.55,-0.115511084225,0
35,2011-09-09,70.93,3.738,NA,NA,NA,NA,NA,140.2310173,8.684,922440.64,0.00295268746622,1
35,2011-09-16,69.65,3.742,NA,NA,NA,NA,NA,140.2735,8.684,738792.11,-0.196724970613,0
35,2011-09-23,63.61,3.711,NA,NA,NA,NA,NA,140.32725,8.684,705802.45,-0.232594019223,0
35,2011-09-30,70.92,3.645,NA,NA,NA,NA,NA,140.381,8.684,749676.95,-0.184890084923,0
35,2011-10-07,56.91,3.583,NA,NA,NA,NA,NA,140.43475,8.745,791637.53,-0.139267120524,0
35,2011-10-14,64.78,3.541,NA,NA,NA,NA,NA,140.4784194,8.745,772859.25,-0.159684397881,0
35,2011-10-21,59.62,3.57,NA,NA,NA,NA,NA,140.4616048,8.745,811328.4,-0.117857600899,0
35,2011-10-28,51.81,3.569,NA,NA,NA,NA,NA,140.4447903,8.745,808821.5,-0.120583307013,0
35,2011-11-04,44.46,3.551,NA,NA,NA,NA,NA,140.4279758,8.745,653468.75,-0.289495485598,0
35,2011-11-11,49.69,3.53,22242.79,13392.67,1134.49,2951.74,5421.27,140.4111613,8.745,880576.33,-0.0425656043378,0
35,2011-11-18,51.42,3.53,23654.62,110.12,103.34,951.51,1618.6,140.4127857,8.745,820964.1,-0.107380882082,0
35,2011-11-25,47.88,3.492,1333.24,NA,58563.24,20.97,6386.86,140.4217857,8.745,1733822.4,0.88515310391,1
35,2011-12-02,50.55,3.452,5051.87,NA,3150.68,3945.27,26649.46,140.4307857,8.745,903606.03,-0.0175258364601,0
35,2011-12-09,46.28,3.415,1386.01,NA,529.1,955.48,9427.75,140.4397857,8.745,948964.99,0.0317921238074,0
35,2011-12-16,40.68,3.413,5115.93,0.27,10748.31,601.89,14608.23,140.4700795,8.745,1115255.65,0.212596890115,0
35,2011-12-23,41.59,3.389,318.61,22.4,1429.48,20.98,4140.36,140.528765,8.745,1550214.02,0.685519100185,0
35,2011-12-30,37.85,3.389,6742.63,34766.99,163.27,961,2074.13,140.5874505,8.745,904650.55,-0.0163901491371,1
35,2012-01-06,35.8,3.422,5956.88,13987.28,24.73,1685.24,6269.59,140.6461359,8.744,671708.09,-0.269664187759,0
35,2012-01-13,41.3,3.513,2428.51,7532.95,2.28,413.26,3750.02,140.7048214,8.744,625135.11,-0.320302129572,0
35,2012-01-20,30.35,3.533,2498.37,4413.52,5.46,618.55,2393.77,140.8086118,8.744,669850.04,-0.27168441124,0
35,2012-01-27,36.96,3.567,2798.44,2928.52,1.46,446,9008.25,140.9124021,8.744,588722.99,-0.35989235579,0
35,2012-02-03,42.52,3.617,62567.6,3718.52,41.68,40201.38,4130.12,141.0161924,8.744,746901.03,-0.187908291519,0
35,2012-02-10,37.86,3.64,11865.12,4373.03,23.69,11941.36,8357.61,141.1199827,8.744,849779.14,-0.0760508207707,1
35,2012-02-17,37.24,3.695,20207.59,7982.96,2.64,9522.98,10733.96,141.2140357,8.744,824568.39,-0.10346200407,0
35,2012-02-24,41.74,3.739,10463.9,6749.11,NA,5146.87,4553.22,141.3007857,8.744,805028.74,-0.124707104979,0
35,2012-03-02,40.07,3.816,31880.88,1775.2,84.02,26264.78,1609.25,141.3875357,8.744,766571.1,-0.16652138735,0
35,2012-03-09,44.32,3.848,16514.65,344.55,68.3,2596.73,2245.26,141.4742857,8.744,796351.35,-0.134141871015,0
35,2012-03-16,49.6,3.862,6972.24,222.12,1.2,1587.92,2214.43,141.55478,8.744,793045.82,-0.137735912792,0
35,2012-03-23,57.3,3.9,25204.95,107.69,0.25,8359.06,5252.73,141.6269332,8.744,760671.1,-0.172936348486,0
35,2012-03-30,49.4,3.953,19560.85,77.41,7.4,4081.77,3629.96,141.6990864,8.744,744525.69,-0.190490954873,0
35,2012-04-06,48.73,3.996,9093.04,NA,10.27,2383.68,4858.77,141.7712396,8.876,860293.46,-0.0646187946396,0
35,2012-04-13,52.22,4.044,4697.48,4222.33,10.5,1903.35,1156.1,141.8433929,8.876,788633.42,-0.142533433897,0
35,2012-04-20,62.62,4.027,2095.31,4447.75,6.05,149.91,2504.7,141.9015262,8.876,794660.24,-0.135980583715,0
35,2012-04-27,52.33,4.004,6477.02,1050.49,7.43,1123.9,1681.46,141.9596595,8.876,721212.45,-0.215839010561,0
35,2012-05-04,53.68,3.951,13647.64,NA,9.87,6114.76,4853.52,142.0177929,8.876,772036.6,-0.160578850047,0
35,2012-05-11,58.97,3.889,12297.04,NA,10.76,1040,2355.67,142.0759262,8.876,802383.63,-0.127583084276,0
35,2012-05-18,65.15,3.848,8475.44,NA,2.87,2133.81,2904.46,142.0970115,8.876,819196.68,-0.109302565237,0
35,2012-05-25,64.77,3.798,8708.2,NA,296.24,1676.8,2399.15,142.1032776,8.876,822167.17,-0.10607280627,0
35,2012-06-01,73.4,3.742,12469.08,NA,9.66,3040.28,5859.48,142.1095438,8.876,932195.52,0.0135589884981,0
35,2012-06-08,64.05,3.689,6984.56,44,287.97,851.39,5482.29,142.1158099,8.876,873415.01,-0.0503519754368,0
35,2012-06-15,69.52,3.62,4983.83,6.8,1.04,2545.67,1991.41,142.1292548,8.876,848289.41,-0.077670576712,0
35,2012-06-22,73.23,3.564,5984,32.8,0.57,528.54,2636.77,142.1606464,8.876,911696.0,-0.00872976135114,0
35,2012-06-29,73.94,3.506,11690.61,-7.6,NA,3457.25,5129.74,142.1920381,8.876,892133.41,-0.0299998044992,0
35,2012-07-06,82.08,3.475,7808.9,7,47.5,6948.28,6443.45,142.2234298,8.839,985479.64,0.0714938290026,0
35,2012-07-13,78.95,3.523,3516.15,NA,0.15,1749.8,1430.23,142.2548214,8.839,825763.48,-0.102162604764,0
35,2012-07-20,78.64,3.567,3934.52,NA,25.9,934.49,3512.52,142.2337569,8.839,841224.74,-0.0853518620493,0
35,2012-07-27,76.01,3.647,5446.22,NA,10.88,6221.18,2764.62,142.2126924,8.839,808030.15,-0.121443727267,0
35,2012-08-03,75.22,3.654,35956.75,NA,11.63,21249.14,2079.74,142.1916279,8.839,866216.36,-0.0581789347559,0
35,2012-08-10,78.44,3.722,9664.78,NA,63.72,2523.61,2076.6,142.1705634,8.839,888368.8,-0.0340929954895,0
35,2012-08-17,76.51,3.807,3038.67,NA,NA,1401.93,2672.55,142.2157385,8.839,887979.47,-0.0345163068148,0
35,2012-08-24,72.93,3.834,5726.77,NA,57.08,5332.71,4133.91,142.3105933,8.839,895274.72,-0.026584316098,0
35,2012-08-31,75,3.867,17617.15,NA,94.08,6324.67,3173.73,142.4054482,8.839,931278.97,0.0125624405949,0
35,2012-09-07,76,3.911,11678.32,NA,53.35,1976.76,8415.89,142.500303,8.839,984833.35,0.0707911298107,1
35,2012-09-14,68.72,3.948,8915.4,NA,16.27,1564.94,7400.92,142.5938833,8.839,821568.64,-0.106723576895,0
35,2012-09-21,66.1,4.038,6982.1,87.37,6,2085.94,9129.21,142.6798167,8.839,772302.94,-0.160289263479,0
35,2012-09-28,64.92,3.997,20867.96,42.64,3.22,5895.05,3810.27,142.76575,8.839,814099.86,-0.114844243579,0
35,2012-10-05,64.5,3.985,6855.08,NA,3.66,2468.47,2737.33,142.8516833,8.665,866064.4,-0.0583441580601,0
35,2012-10-12,55.4,4,1524.37,NA,5.33,558.26,6097.45,142.9376167,8.665,873643.14,-0.0501039338971,0
35,2012-10-19,56.53,3.969,2694.71,NA,4.98,526.09,2051.88,142.8633629,8.665,829284.67,-0.0983340798482,0
35,2012-10-26,58.99,3.882,6221.06,42.48,103,273.9,996.79,142.7624113,8.665,865137.6,-0.0593518505992,0
36,2010-02-05,45.97,2.545,NA,NA,NA,NA,NA,209.8529663,8.554,467546.74,0.251758307675,0
36,2010-02-12,46.11,2.539,NA,NA,NA,NA,NA,209.9970208,8.554,469563.7,0.257158294928,1
36,2010-02-19,45.66,2.472,NA,NA,NA,NA,NA,210.0451024,8.554,470281.03,0.259078795511,0
36,2010-02-26,50.87,2.52,NA,NA,NA,NA,NA,210.0771885,8.554,447519.44,0.198139413539,0
36,2010-03-05,51.33,2.574,NA,NA,NA,NA,NA,210.1092746,8.554,480203.43,0.285643939847,0
36,2010-03-12,61.96,2.619,NA,NA,NA,NA,NA,210.1413607,8.554,441434.2,0.181847460089,0
36,2010-03-19,59.56,2.701,NA,NA,NA,NA,NA,209.9803208,8.554,428851.99,0.14816123249,0
36,2010-03-26,55.76,2.711,NA,NA,NA,NA,NA,209.7870932,8.554,404438.51,0.0827992616012,0
36,2010-04-02,63.43,2.708,NA,NA,NA,NA,NA,209.5938656,8.464,435972.82,0.167225760905,0
36,2010-04-09,68.54,2.743,NA,NA,NA,NA,NA,209.400638,8.464,453016.91,0.212857736126,0
36,2010-04-16,66.74,2.769,NA,NA,NA,NA,NA,209.2691428,8.464,483699.56,0.295004094454,0
36,2010-04-23,68.03,2.762,NA,NA,NA,NA,NA,209.2199574,8.464,434116.8,0.162256656738,0
36,2010-04-30,70.9,2.725,NA,NA,NA,NA,NA,209.170772,8.464,457899.64,0.225930221332,0
36,2010-05-07,75.56,2.786,NA,NA,NA,NA,NA,209.1215867,8.464,489372.02,0.310190916054,0
36,2010-05-14,77.53,2.805,NA,NA,NA,NA,NA,209.118536,8.464,476733.74,0.276354572794,0
36,2010-05-21,77.34,2.767,NA,NA,NA,NA,NA,209.3922937,8.464,474917.98,0.27149325633,0
36,2010-05-28,80.87,2.716,NA,NA,NA,NA,NA,209.6660514,8.464,447050.42,0.196883710887,0
36,2010-06-04,79.93,2.664,NA,NA,NA,NA,NA,209.9398091,8.464,471088.88,0.261241644404,0
36,2010-06-11,82.3,2.615,NA,NA,NA,NA,NA,210.2135668,8.464,467711.18,0.252198561276,0
36,2010-06-18,84.37,2.572,NA,NA,NA,NA,NA,210.2108417,8.464,485694.72,0.300345716781,0
36,2010-06-25,84.14,2.601,NA,NA,NA,NA,NA,210.0975233,8.464,434879.87,0.164299616575,0
36,2010-07-02,81.85,2.606,NA,NA,NA,NA,NA,209.984205,8.36,434252.15,0.162619027967,0
36,2010-07-09,81.74,2.596,NA,NA,NA,NA,NA,209.8708867,8.36,471713.59,0.262914174368,0
36,2010-07-16,84.43,2.561,NA,NA,NA,NA,NA,209.8630532,8.36,466962.04,0.250192896091,0
36,2010-07-23,82.6,2.542,NA,NA,NA,NA,NA,209.9958663,8.36,452021.2,0.210191931496,0
36,2010-07-30,81.88,2.602,NA,NA,NA,NA,NA,210.1286794,8.36,432451.91,0.157799263047,0
36,2010-08-06,85.49,2.573,NA,NA,NA,NA,NA,210.2614925,8.36,467442.94,0.251480404951,0
